steamLink,header,Name,Copies Sold (LTD),Gross Revenue (LTD),Steam Followers,Current CCU,Today's Top CCU,All-Time High CCU,Review Count,Review Score,Release Date,Tags
https://store.steampowered.com/app/387100,https://shared.fastly.steamstatic.com/store_item_assets/steam/apps/387100/header.jpg?t=1628667478,Walkerman,2200,10000,1344,0,0,1,34,82%,2017-05-22,"[""Indie"",""Violent"",""Gore"",""Visual Novel"",""Story Rich"",""Episodic"",""Kickstarter"",""Singleplayer"",""Crowdfunded"",""Walking Simulator"",""Adventure"",""Sexual Content"",""Adventure""]"
https://store.steampowered.com/app/1127070,https://shared.fastly.steamstatic.com/store_item_assets/steam/apps/1127070/header.jpg?t=1573179450,Familiar Travels - Volume One,2200,14000,689,0,1,3,63,85%,2019-08-18,"[""Adventure"",""Indie"",""Casual"",""Mature"",""Visual Novel"",""Point & Click"",""Sexual Content"",""Nudity""]"
https://store.steampowered.com/app/1222600,https://shared.fastly.steamstatic.com/store_item_assets/steam/apps/1222600/header.jpg?t=1724681957,Stocksynd House,2200,14000,273,0,0,2,53,83%,2020-03-20,"[""VR"",""Cinematic"",""Psychological Horror"",""Immersive Sim"",""Story Rich"",""Escape Room"",""Puzzle"",""Hidden Object"",""Visual Novel"",""Indie"",""Atmospheric"",""Action-Adventure"",""Physics"",""Point & Click"",""Exploration"",""Adventure"",""Action"",""Walking Simulator"",""First-Person"",""Mystery Dungeon""]"
https://store.steampowered.com/app/1342410,https://shared.fastly.steamstatic.com/store_item_assets/steam/apps/1342410/header.jpg?t=1733207980,[TDA02] Muv-Luv Unlimited: THE DAY AFTER - Episode 02 REMASTERED,2200,31000,592,1,2,12,53,81%,2021-01-29,"[""Visual Novel"",""Anime"",""Cute"",""Mechs"",""Story Rich"",""Sexual Content"",""Gore"",""Violent"",""Comedy"",""America"",""Dark"",""Adventure"",""Post-apocalyptic"",""War"",""Casual"",""Singleplayer"",""Psychological Horror"",""Nudity"",""Mature"",""Sports""]"
https://store.steampowered.com/app/752330,https://shared.fastly.steamstatic.com/store_item_assets/steam/apps/752330/header.jpg?t=1599492174,Shape of America: Episode One,2200,6000,210,0,0,1,36,80%,2018-02-21,"[""Adventure"",""RPG"",""Indie"",""Visual Novel"",""Politics"",""Political"",""Choices Matter"",""Dynamic Narration"",""1990's"",""Historical""]"
https://store.steampowered.com/app/1641500,https://shared.fastly.steamstatic.com/store_item_assets/steam/apps/1641500/header.jpg?t=1697272436,The Blind Of The New World,2200,12000,336,0,0,4,79,96%,2021-05-28,"[""Casual"",""Visual Novel"",""Anime"",""Text-Based"",""Sci-fi"",""Singleplayer"",""Indie""]"
https://store.steampowered.com/app/2444710,https://shared.fastly.steamstatic.com/store_item_assets/steam/apps/2444710/header.jpg?t=1696863617,貴方が狼カードデス！,2200,0,70,1,1,26,46,93%,2023-10-09,"[""Choose Your Own Adventure"",""Adventure"",""Visual Novel"",""2D"",""Cute"",""Text-Based"",""Choices Matter"",""Mystery"",""Violent"",""Free to Play"",""Singleplayer""]"
https://store.steampowered.com/app/2889980,https://shared.fastly.steamstatic.com/store_item_assets/steam/apps/2889980/header.jpg?t=1724116185,The Reeve,2200,7000,134,0,3,43,36,94%,2024-05-01,"[""Medieval"",""Management"",""RPG"",""Choices Matter"",""Simulation"",""Story Rich"",""Multiple Endings"",""Interactive Fiction"",""Choose Your Own Adventure"",""Replay Value"",""Visual Novel"",""Text-Based"",""Indie"",""Adventure"",""Strategy"",""Singleplayer"",""Resource Management"",""Roguelite"",""2D"",""Cartoon""]"
https://store.steampowered.com/app/1081870,https://shared.fastly.steamstatic.com/store_item_assets/steam/apps/1081870/header.jpg?t=1725044386,WarForwards,2200,14000,576,0,0,3,47,80%,2019-08-01,"[""Spectacle fighter"",""Shoot 'Em Up"",""Top-Down Shooter"",""Visual Novel"",""Difficult"",""Shooter"",""Action-Adventure"",""2D"",""Female Protagonist"",""Top-Down"",""Action"",""Anime"",""Pixel Graphics"",""Atmospheric"",""Adventure"",""Cartoon"",""Retro"",""Singleplayer"",""Fast-Paced"",""Gore""]"
https://store.steampowered.com/app/2891280,https://shared.fastly.steamstatic.com/store_item_assets/steam/apps/2891280/header.jpg?t=1734083698,Riviera: The Promised Land,2200,56000,1691,4,4,47,69,98%,2024-07-16,"[""RPG"",""JRPG"",""Pixel Graphics"",""Fantasy"",""2D Platformer"",""Singleplayer"",""2D"",""Dating Sim"",""Anime"",""Turn-Based"",""Visual Novel"",""Cute"",""Adventure"",""Romance"",""Turn-Based Combat"",""Story Rich"",""Choices Matter"",""Great Soundtrack"",""Cult Classic"",""Classic""]"
https://store.steampowered.com/app/2395120,https://shared.fastly.steamstatic.com/store_item_assets/steam/apps/2395120/header.jpg?t=1725012855,Milfvania Ep. 1,2200,13000,974,1,1,16,41,63%,2023-05-21,"[""Sexual Content"",""Nudity"",""NSFW"",""Hentai"",""Mature"",""Visual Novel"",""Casual"",""Dating Sim"",""Linear"",""Clicker"",""Hidden Object"",""Choices Matter"",""Foreign"",""3D"",""Inventory Management"",""Singleplayer"",""Puzzle"",""Indie""]"
https://store.steampowered.com/app/1381590,https://shared.fastly.steamstatic.com/store_item_assets/steam/apps/1381590/header.jpg?t=1599711596,Tokyo Re:Connect Prologue,2200,0,317,0,0,1,31,90%,2020-09-09,"[""Visual Novel"",""Anime"",""RPG"",""Story Rich"",""Cute"",""Romance"",""Multiple Endings"",""Choices Matter"",""Point & Click"",""Dating Sim"",""Casual"",""2D"",""Colorful"",""Emotional"",""Narration"",""Funny"",""Family Friendly"",""Conversation"",""Relaxing"",""Singleplayer""]"
https://store.steampowered.com/app/844950,https://shared.fastly.steamstatic.com/store_item_assets/steam/apps/844950/header.jpg?t=1539928768,Eternal Fantasy,2200,9000,1271,0,0,3,40,65%,2018-10-18,"[""Adventure"",""Indie"",""RPG"",""Visual Novel"",""Anime"",""Sexual Content"",""Anime""]"
https://store.steampowered.com/app/783440,https://shared.fastly.steamstatic.com/store_item_assets/steam/apps/783440/header.jpg?t=1727883896,Seven Mysteries: The Last Page,2200,6000,371,0,1,2,37,62%,2018-02-05,"[""Psychological Horror"",""RPG"",""Multiple Endings"",""Choices Matter"",""Adventure"",""Anime"",""Horror"",""2D"",""Retro"",""Pixel Graphics"",""Visual Novel"",""Walking Simulator"",""Exploration"",""Top-Down"",""Mystery"",""Indie"",""Supernatural"",""Conversation"",""Puzzle"",""Drama""]"
https://store.steampowered.com/app/1674180,https://shared.fastly.steamstatic.com/store_item_assets/steam/apps/1674180/header.jpg?t=1697555071,Euryale's Gambit,2200,12000,976,0,0,4,49,71%,2021-08-17,"[""RPG"",""Visual Novel"",""Action-Adventure"",""Action"",""Female Protagonist"",""Sexual Content"",""Adventure"",""3D"",""Alternate History"",""Historical"",""Story Rich"",""Gore"",""Indie"",""Nudity"",""Early Access"",""Violent"",""Time Travel"",""Singleplayer"",""NSFW""]"
https://store.steampowered.com/app/1150550,https://shared.fastly.steamstatic.com/store_item_assets/steam/apps/1150550/header.jpg?t=1728604946,Winter Polaris,2200,20000,1001,0,1,4,77,96%,2019-12-12,"[""Casual"",""Gore"",""Violent"",""Visual Novel"",""Anime"",""Mature"",""Text-Based"",""Blood"",""2D""]"
https://store.steampowered.com/app/2243920,https://shared.fastly.steamstatic.com/store_item_assets/steam/apps/2243920/header.jpg?t=1675317886,The 2nd page of the medical examination diary: Another story of exciting days of me and my senpai,2200,23000,1666,0,2,4,37,72%,2023-02-01,"[""Adventure"",""Sexual Content"",""Visual Novel"",""Cute"",""Anime"",""Indie"",""Romance"",""Story Rich"",""Singleplayer"",""NSFW"",""Nudity"",""Drama"",""Hentai"",""Atmospheric"",""Text-Based"",""Mature""]"
https://store.steampowered.com/app/2633760,https://shared.fastly.steamstatic.com/store_item_assets/steam/apps/2633760/header.jpg?t=1725019791,Love Potion,2200,20000,2364,2,2,18,69,72%,2023-11-14,"[""Sexual Content"",""Nudity"",""Mature"",""NSFW"",""Casual"",""Simulation"",""Visual Novel"",""Hentai"",""3D"",""Adventure"",""Choose Your Own Adventure"",""2D"",""Comedy"",""Choices Matter"",""Linear"",""Singleplayer""]"
https://store.steampowered.com/app/380680,https://shared.fastly.steamstatic.com/store_item_assets/steam/apps/380680/header.jpg?t=1667002704,Gwan Moon High School : The Ghost Gate,2200,23000,515,0,1,2,50,76%,2021-03-12,"[""Visual Novel"",""Point & Click"",""Indie"",""Horror"",""Anime"",""Singleplayer"",""Adventure"",""Violent"",""Gore""]"
https://store.steampowered.com/app/1676550,https://shared.fastly.steamstatic.com/store_item_assets/steam/apps/1676550/header.jpg?t=1733908293,Dull Grey,2100,5000,298,0,1,3,58,87%,2021-09-08,"[""Visual Novel"",""Minimalist"",""Multiple Endings"",""Story Rich"",""Dystopian"",""Philosophical"",""Drama"",""Choose Your Own Adventure"",""Text-Based"",""Narration"",""Conversation"",""Stylized"",""Sci-fi"",""Atmospheric"",""Emotional"",""2D"",""Adventure"",""Interactive Fiction"",""Singleplayer"",""Indie""]"
https://store.steampowered.com/app/1047170,https://shared.fastly.steamstatic.com/store_item_assets/steam/apps/1047170/header.jpg?t=1672749565,Forgotten Fables: Wolves on the Westwind,2100,22000,873,2,2,6,58,84%,2022-05-25,"[""Choose Your Own Adventure"",""Choices Matter"",""Interactive Fiction"",""RPG"",""Visual Novel"",""Female Protagonist"",""Multiple Endings"",""2D"",""Historical"",""Dynamic Narration"",""Narration"",""Story Rich"",""Hand-drawn"",""Realistic"",""Fantasy"",""Magic"",""Medieval"",""Atmospheric"",""Psychological"",""Drama""]"
https://store.steampowered.com/app/832610,https://shared.fastly.steamstatic.com/store_item_assets/steam/apps/832610/header.jpg?t=1680753586,Corrupted,2100,13000,1356,0,0,1,39,43%,2018-09-27,"[""RPG"",""Action"",""Adventure"",""Indie"",""Dark Fantasy"",""Isometric"",""Hack and Slash"",""Fantasy"",""Action RPG"",""Gore"",""Dystopian"",""Dungeon Crawler"",""Visual Novel"",""Narration"",""Arena Shooter"",""Shoot 'Em Up"",""Shooter"",""Third-Person Shooter""]"
https://store.steampowered.com/app/446610,https://shared.fastly.steamstatic.com/store_item_assets/steam/apps/446610/header.jpg?t=1711226188,Bunny Bounce,2100,8000,1021,1,1,31,44,54%,2017-03-10,"[""Indie"",""Casual"",""Adventure"",""Visual Novel"",""Sexual Content"",""Anime"",""Nudity""]"
https://store.steampowered.com/app/546490,https://shared.fastly.steamstatic.com/store_item_assets/steam/apps/546490/header.jpg?t=1551826141,Heart and Seoul,2100,3000,358,0,1,4,40,52%,2016-11-01,"[""Visual Novel"",""Casual"",""Simulation"",""Anime"",""Otome"",""Female Protagonist"",""Puzzle"",""Indie"",""Funny"",""Dating Sim"",""Story Rich"",""Great Soundtrack""]"
https://store.steampowered.com/app/3004790,https://shared.fastly.steamstatic.com/store_item_assets/steam/apps/3004790/header.jpg?t=1732474823,Monster Ops,2100,0,238,0,2,7,39,89%,2024-07-25,"[""LGBTQ+"",""Military"",""Dating Sim"",""Visual Novel"",""Action"",""Wargame"",""Sexual Content"",""2D"",""Nudity"",""Romance"",""Choices Matter"",""Free to Play"",""Multiple Endings"",""Indie"",""Story Rich"",""Singleplayer""]"
https://store.steampowered.com/app/555650,https://shared.fastly.steamstatic.com/store_item_assets/steam/apps/555650/header.jpg?t=1580429195,"Love, Guitars, and the Nashville Skyline",2100,13000,1463,0,0,2,31,64%,2016-11-22,"[""Visual Novel"",""Female Protagonist"",""Sexual Content"",""LGBTQ+"",""Nudity"",""Indie"",""Casual"",""Romance"",""Anime""]"
https://store.steampowered.com/app/899190,https://shared.fastly.steamstatic.com/store_item_assets/steam/apps/899190/header.jpg?t=1568887418,A Piece of Wish upon the Stars,2100,15000,822,0,0,2,51,86%,2018-11-04,"[""Indie"",""Adventure"",""Simulation"",""Visual Novel"",""Sexual Content"",""Anime""]"
https://store.steampowered.com/app/2682300,https://shared.fastly.steamstatic.com/store_item_assets/steam/apps/2682300/header.jpg?t=1726833809,True Reporter. Mystery of Mistwood,2100,0,112,0,1,8,40,50%,2023-11-24,"[""Casual"",""Adventure"",""Visual Novel"",""Puzzle"",""CRPG"",""Hidden Object"",""2D"",""First-Person"",""Hand-drawn"",""Atmospheric"",""Detective"",""Drama"",""Investigation"",""Mystery"",""Linear"",""Narration"",""Singleplayer"",""Free to Play"",""Character Action Game""]"
https://store.steampowered.com/app/788480,https://shared.fastly.steamstatic.com/store_item_assets/steam/apps/788480/header.jpg?t=1569105384,Changeover: Decisions,2100,3000,141,0,0,1,33,63%,2018-05-18,"[""Action"",""Adventure"",""Indie"",""Visual Novel"",""Platformer"",""Difficult""]"
https://store.steampowered.com/app/3251270,https://shared.fastly.steamstatic.com/store_item_assets/steam/apps/3251270/header.jpg?t=1732798663,Abyss Of Pleasure,2100,20000,353,9,13,30,47,87%,2024-10-25,"[""Adventure"",""RPG"",""Action"",""Visual Novel"",""Action RPG"",""Action Roguelike"",""Exploration"",""CRPG"",""Dungeon Crawler"",""2D"",""Pixel Graphics"",""Realistic"",""1990's"",""Dystopian"",""Sexual Content"",""Survival"",""Nudity"",""Demons"",""Controller"",""Singleplayer""]"
https://store.steampowered.com/app/3070830,https://shared.fastly.steamstatic.com/store_item_assets/steam/apps/3070830/header.jpg?t=1725297764,MOANera,2100,0,42,4,26,127,49,65%,2024-09-02,"[""Casual"",""Strategy"",""Action"",""Arcade"",""Visual Novel"",""Audio Production"",""Clicker"",""Life Sim"",""Hidden Object"",""Political Sim"",""2D"",""Anime"",""Cute"",""Pixel Graphics"",""Colorful"",""Atmospheric"",""Futuristic"",""Survival"",""Family Friendly"",""Illuminati""]"
https://store.steampowered.com/app/3052420,https://shared.fastly.steamstatic.com/store_item_assets/steam/apps/3052420/header.jpg?t=1722034537,The Better Deal - Part I,2100,13000,638,1,4,11,39,71%,2024-07-26,"[""Adventure"",""Visual Novel"",""Realistic"",""Female Protagonist"",""3D"",""Cute"",""Choices Matter"",""First-Person"",""Story Rich"",""LGBTQ+"",""Drama"",""Comedy"",""Emotional"",""Atmospheric"",""Funny"",""Science"",""Exploration"",""Romance"",""America"",""Colorful""]"
https://store.steampowered.com/app/2234770,https://shared.fastly.steamstatic.com/store_item_assets/steam/apps/2234770/header.jpg?t=1725231596,Lachesis or Atropos,2100,0,257,0,1,6,52,88%,2023-07-18,"[""Visual Novel"",""Female Protagonist"",""Detective"",""Horror"",""LGBTQ+"",""Choices Matter"",""Multiple Endings"",""Anime"",""Mystery"",""Adventure"",""Singleplayer"",""Free to Play"",""Romance"",""Story Rich"",""Casual"",""Interactive Fiction"",""2D"",""Psychological Horror"",""Gore"",""Indie""]"
https://store.steampowered.com/app/1261570,https://shared.fastly.steamstatic.com/store_item_assets/steam/apps/1261570/header.jpg?t=1703357946,Motion Of The Heart,2100,1000,110,0,0,1,46,71%,2020-04-02,"[""Casual"",""Visual Novel"",""Short"",""Choose Your Own Adventure"",""Relaxing"",""Fast-Paced""]"
https://store.steampowered.com/app/1690150,https://shared.fastly.steamstatic.com/store_item_assets/steam/apps/1690150/header.jpg?t=1662739768,Futanari Vampire Girlfriend,2100,2000,412,0,1,3,46,73%,2021-08-20,"[""Visual Novel"",""Sexual Content"",""Nudity"",""Linear"",""Story Rich"",""Casual"",""Anime"",""Vampire"",""Fantasy"",""Hentai"",""NSFW"",""Singleplayer"",""Gore"",""Violent"",""Adventure"",""LGBTQ+""]"
https://store.steampowered.com/app/918950,https://shared.fastly.steamstatic.com/store_item_assets/steam/apps/918950/header.jpg?t=1727195198,WARBORN,2100,24000,1489,0,1,5,47,74%,2020-06-12,"[""Turn-Based Tactics"",""Tactical RPG"",""Visual Novel"",""PvP"",""Turn-Based"",""Turn-Based Strategy"",""Strategy"",""2D"",""Mechs"",""Top-Down"",""Turn-Based Combat"",""Anime"",""Cartoony"",""Tactical"",""Sci-fi"",""Hex Grid"",""Level Editor"",""Robots"",""Cartoon"",""Multiplayer""]"
https://store.steampowered.com/app/1901410,https://shared.fastly.steamstatic.com/store_item_assets/steam/apps/1901410/header.jpg?t=1646986064,Alternative Punishment,2100,14000,1166,0,2,3,64,51%,2022-03-11,"[""Sexual Content"",""NSFW"",""Simulation"",""Choices Matter"",""Nudity"",""Immersive Sim"",""2D"",""Realistic"",""Dating Sim"",""Military"",""Indie"",""Adventure"",""Singleplayer"",""Visual Novel"",""Mature""]"
https://store.steampowered.com/app/1160950,https://shared.fastly.steamstatic.com/store_item_assets/steam/apps/1160950/header.jpg?t=1722271035,Star Alliance,2100,37000,1133,0,0,2,64,34%,2020-02-09,"[""RPG"",""Adventure"",""Indie"",""Simulation"",""Sexual Content"",""Nudity"",""Visual Novel"",""LGBTQ+""]"
https://store.steampowered.com/app/1792890,https://shared.fastly.steamstatic.com/store_item_assets/steam/apps/1792890/header.jpg?t=1728193028,Dreamy Planet,2100,9000,433,0,1,2,48,72%,2022-09-15,"[""Indie"",""Casual"",""Visual Novel"",""Anime"",""LGBTQ+"",""Cute"",""Drama"",""Romance"",""Mature"",""Female Protagonist"",""Nudity"",""Linear"",""Singleplayer"",""Sexual Content"",""2D"",""Atmospheric"",""Emotional"",""Story Rich"",""Text-Based"",""Short""]"
https://store.steampowered.com/app/1334020,https://shared.fastly.steamstatic.com/store_item_assets/steam/apps/1334020/header.jpg?t=1680426911,Aeon on Mosaic: Anemone 时间碎片：奇迹,2100,3000,388,0,0,2,68,92%,2020-07-30,"[""Adventure"",""Visual Novel"",""Romance"",""Mystery"",""Anime"",""Multiple Endings"",""Drama"",""Atmospheric"",""Indie"",""Emotional"",""Singleplayer""]"
https://store.steampowered.com/app/1333330,https://shared.fastly.steamstatic.com/store_item_assets/steam/apps/1333330/header.jpg?t=1598029660,Police hot Tale,2100,2000,265,0,0,1,62,56%,2020-08-21,"[""Nudity"",""Casual"",""Visual Novel"",""Dating Sim"",""Arcade"",""2D"",""Soundtrack"",""Cute"",""Anime"",""Romance"",""Relaxing"",""Narration"",""Colorful"",""Atmospheric"",""Emotional"",""Simulation"",""Singleplayer"",""Pixel Graphics"",""1980s"",""Linear""]"
https://store.steampowered.com/app/942800,https://shared.fastly.steamstatic.com/store_item_assets/steam/apps/942800/header.jpg?t=1580430554,Hard Work,2100,22000,1203,0,1,8,49,75%,2018-09-14,"[""Casual"",""Indie"",""Simulation"",""Sexual Content"",""Nudity"",""Visual Novel"",""Anime"",""Hentai"",""Mature""]"
https://store.steampowered.com/app/518280,https://shared.fastly.steamstatic.com/store_item_assets/steam/apps/518280/header.jpg?t=1572868601,Dead End Junction,2100,14000,1465,0,0,2,29,93%,2016-09-23,"[""Adventure"",""Indie"",""Visual Novel"",""Female Protagonist"",""Anime"",""Western""]"
https://store.steampowered.com/app/1419380,https://shared.fastly.steamstatic.com/store_item_assets/steam/apps/1419380/header.jpg?t=1730985255,Invisible Wings: Chapter One,2100,0,215,0,0,2,26,84%,2021-04-15,"[""Interactive Fiction"",""Visual Novel"",""Fantasy"",""Female Protagonist"",""Point & Click"",""LGBTQ+"",""Narration"",""Story Rich"",""Linear"",""Magic"",""Emotional"",""Psychological"",""Adventure"",""Singleplayer"",""Free to Play"",""Indie"",""Cute"",""2D"",""Cartoony"",""Stylized""]"
https://store.steampowered.com/app/1728740,https://shared.fastly.steamstatic.com/store_item_assets/steam/apps/1728740/header.jpg?t=1630829493,Angel's Tale : An extraordinary love story,2100,0,170,0,0,2,36,100%,2021-09-05,"[""Visual Novel"",""Cartoony"",""Comic Book"",""Singleplayer"",""Multiple Endings"",""Indie"",""Free to Play""]"
https://store.steampowered.com/app/743910,https://shared.fastly.steamstatic.com/store_item_assets/steam/apps/743910/header.jpg?t=1715703794,Omoide Ni Kawaru Kimi Memories Off,2100,16000,422,0,4,8,34,82%,2024-01-31,"[""Adventure"",""Choose Your Own Adventure"",""Visual Novel"",""Dating Sim"",""Story Rich"",""Drama"",""Emotional"",""Multiple Endings"",""Cute"",""Hand-drawn"",""2D"",""Singleplayer""]"
https://store.steampowered.com/app/2837420,https://shared.fastly.steamstatic.com/store_item_assets/steam/apps/2837420/header.jpg?t=1719340768,The Lord of Time,2100,16000,1049,0,2,35,14,42%,2024-06-18,"[""Early Access"",""Sexual Content"",""Nudity"",""Mature"",""3D"",""NSFW"",""Point & Click"",""Story Rich"",""Visual Novel"",""Adventure"",""Hentai"",""Dating Sim"",""Casual"",""Mystery"",""Romance"",""RPG"",""Choices Matter"",""Action RPG"",""Drama"",""Sci-fi""]"
https://store.steampowered.com/app/1673040,https://shared.fastly.steamstatic.com/store_item_assets/steam/apps/1673040/header.jpg?t=1683909927,Genderbend Me! Sayonara Demon Dong,2100,16000,1939,0,1,3,50,82%,2021-08-20,"[""Sexual Content"",""Visual Novel"",""Hentai"",""NSFW"",""Singleplayer"",""Anime"",""Casual"",""Romance"",""Fantasy"",""Mature"",""Female Protagonist"",""Nudity"",""Text-Based"",""Cute"",""Modern"",""PvP"",""Resource Management"",""Open World Survival Craft"",""Lovecraftian"",""Souls-like""]"
https://store.steampowered.com/app/1783510,https://shared.fastly.steamstatic.com/store_item_assets/steam/apps/1783510/header.jpg?t=1691616417,Bobok,2100,7000,321,0,0,2,75,97%,2021-11-11,"[""Visual Novel"",""Based On A Novel"",""Story Rich"",""Interactive Fiction"",""Dark Humor"",""Dark Comedy"",""Text-Based"",""Conversation"",""Narration"",""Adventure"",""Casual"",""Linear"",""2D"",""Point & Click"",""Hand-drawn"",""Horror"",""Singleplayer"",""Hidden Object"",""Indie""]"
https://store.steampowered.com/app/1604800,https://shared.fastly.steamstatic.com/store_item_assets/steam/apps/1604800/header.jpg?t=1707511811,LIP! Lewd Idol Project Vol. 1,2100,11000,1973,1,3,5,60,86%,2021-06-23,"[""Sexual Content"",""Nudity"",""Adventure"",""Visual Novel"",""Anime"",""Simulation"",""Casual"",""Romance"",""Dating Sim"",""Singleplayer"",""Indie"",""LGBTQ+"",""Female Protagonist"",""Mature"",""Hentai"",""NSFW""]"
https://store.steampowered.com/app/459130,https://shared.fastly.steamstatic.com/store_item_assets/steam/apps/459130/header.jpg?t=1551826091,Love in the Glen,2100,8000,460,0,0,58,28,67%,2016-06-09,"[""Indie"",""Visual Novel"",""Casual"",""Simulation"",""Otome"",""Female Protagonist"",""Dating Sim"",""Story Rich"",""Great Soundtrack"",""Anime""]"
https://store.steampowered.com/app/2879090,https://shared.fastly.steamstatic.com/store_item_assets/steam/apps/2879090/header.jpg?t=1724984953,NYO-NIN-JIMA -My New Life in Charge of a Tropical Island-,2100,23000,2600,2,4,39,52,88%,2024-06-24,"[""Cute"",""Anime"",""Adventure"",""Visual Novel"",""Romance"",""Fantasy"",""Casual"",""Choose Your Own Adventure"",""Colorful"",""Comedy"",""Dating Sim"",""Old School"",""Funny"",""Singleplayer"",""2D"",""Choices Matter"",""Story Rich"",""Text-Based"",""Hentai"",""Sexual Content""]"
https://store.steampowered.com/app/1040390,https://shared.fastly.steamstatic.com/store_item_assets/steam/apps/1040390/header.jpg?t=1655303271,Later Daters - Premium,2100,13000,660,0,1,4,58,91%,2020-04-16,"[""Indie"",""Casual"",""Simulation"",""RPG"",""LGBTQ+"",""Dating Sim"",""Visual Novel"",""Romance"",""Funny"",""Story Rich"",""Old School""]"
https://store.steampowered.com/app/914510,https://shared.fastly.steamstatic.com/store_item_assets/steam/apps/914510/header.jpg?t=1708023856,Project Reset,2100,0,82,0,0,1,27,59%,2018-12-19,"[""Free to Play"",""Indie"",""Visual Novel""]"
https://store.steampowered.com/app/2397140,https://shared.fastly.steamstatic.com/store_item_assets/steam/apps/2397140/header.jpg?t=1732719644,TOKYO PSYCHODEMIC,2100,93000,1855,2,5,245,73,28%,2024-05-29,"[""Simulation"",""2D"",""Realistic"",""Adventure"",""Cinematic"",""Drama"",""Detective"",""Visual Novel"",""Story Rich"",""Investigation"",""Crime"",""Atmospheric"",""Singleplayer"",""Text-Based"",""Choices Matter"",""Anime"",""Mystery"",""Choose Your Own Adventure"",""Puzzle"",""Point & Click""]"
https://store.steampowered.com/app/2865590,https://shared.fastly.steamstatic.com/store_item_assets/steam/apps/2865590/header.jpg?t=1714646785,Sister's Curriculum,2100,29000,186,0,2,52,91,96%,2024-04-18,"[""Simulation"",""Visual Novel"",""Choose Your Own Adventure"",""2D"",""Anime"",""Cute"",""Drama"",""Romance"",""Multiple Endings"",""Story Rich"",""Singleplayer""]"
https://store.steampowered.com/app/1932100,https://shared.fastly.steamstatic.com/store_item_assets/steam/apps/1932100/header.jpg?t=1648391837,Love and Guillotines,2100,0,75,0,0,2,25,80%,2022-03-27,"[""Casual"",""Simulation"",""Dating Sim"",""Life Sim"",""Visual Novel"",""Choose Your Own Adventure"",""2D"",""Cartoony"",""Cute"",""Hand-drawn"",""Alternate History"",""Atmospheric"",""Drama"",""Historical"",""Romance"",""Choices Matter"",""Multiple Endings"",""Story Rich"",""Text-Based"",""Singleplayer""]"
https://store.steampowered.com/app/1002100,https://shared.fastly.steamstatic.com/store_item_assets/steam/apps/1002100/header.jpg?t=1711228996,Negligee: Love Stories (all ages),2100,17000,4957,0,0,3,63,42%,2019-02-08,"[""Sexual Content"",""Nudity"",""Mature"",""Indie"",""Casual"",""Adventure"",""Anime"",""Visual Novel"",""Hentai""]"
https://store.steampowered.com/app/1889000,https://shared.fastly.steamstatic.com/store_item_assets/steam/apps/1889000/header.jpg?t=1675456632,To Make a Game,2100,1000,118,0,0,1,63,90%,2022-02-12,"[""Casual"",""Visual Novel"",""Choose Your Own Adventure"",""Pixel Graphics"",""2D"",""Emotional"",""Game Development"",""Atmospheric"",""Psychological"",""Relaxing"",""Indie"",""Choices Matter"",""Multiple Endings"",""Text-Based"",""Singleplayer""]"
https://store.steampowered.com/app/1253390,https://shared.fastly.steamstatic.com/store_item_assets/steam/apps/1253390/header.jpg?t=1726804976,Yukikoi Melt,2100,42000,915,1,1,6,67,91%,2020-04-29,"[""Visual Novel"",""Anime"",""Cute"",""Romance"",""Adventure"",""Casual"",""Nudity"",""Mature"",""Sexual Content"",""Comedy"",""Drama"",""Funny"",""Multiple Endings"",""Story Rich"",""Singleplayer"",""Snow""]"
https://store.steampowered.com/app/2576170,https://shared.fastly.steamstatic.com/store_item_assets/steam/apps/2576170/header.jpg?t=1701412261,花母·序,2100,0,184,0,0,11,36,97%,2023-10-12,"[""Adventure"",""RPG"",""Interactive Fiction"",""Word Game"",""Visual Novel"",""Exploration"",""2D"",""Colorful"",""Hand-drawn"",""Drama"",""Psychological Horror"",""Mystery"",""Atmospheric"",""Survival Horror"",""Story Rich"",""Multiple Endings"",""Nonlinear"",""Singleplayer"",""Gore"",""Indie""]"
https://store.steampowered.com/app/676130,https://shared.fastly.steamstatic.com/store_item_assets/steam/apps/676130/header.jpg?t=1661412576,Without Within 3 (初衷),2100,7000,438,0,0,3,59,100%,2018-05-03,"[""Indie"",""Visual Novel"",""Anime""]"
https://store.steampowered.com/app/817860,https://shared.fastly.steamstatic.com/store_item_assets/steam/apps/817860/header.jpg?t=1572902521,Perceptions of the Dead 2,2100,10000,430,0,0,1,59,94%,2018-06-14,"[""Adventure"",""Indie"",""Visual Novel"",""Horror"",""Fantasy"",""Comedy""]"
https://store.steampowered.com/app/1757750,https://shared.fastly.steamstatic.com/store_item_assets/steam/apps/1757750/header.jpg?t=1662740244,My Stepmom is a Futanari 3,2100,2000,421,0,0,3,45,73%,2021-10-08,"[""Visual Novel"",""Sexual Content"",""LGBTQ+"",""Nudity"",""Romance"",""Linear"",""Story Rich"",""Hentai"",""Anime"",""Casual"",""Mature"",""NSFW"",""Memes"",""Singleplayer"",""Adventure""]"
